"event_facebook_id","event_tag_id"
"1096904940341489","6"
"1096904940341489","3"
"1097061160307861","3"
"1097061160307861","5"
"1097061160307861","6"
"1097061160307861","24"
"1097061160307861","48"
"1097061160307861","51"
"1097093113663261","3"
"1097093113663261","5"
"1097093113663261","7"
"1097093113663261","27"
"1097093113663261","49"
"1097093113663261","25"
"1097093113663261","31"
"1097384156954873","2"
"1097384156954873","7"
"1097384156954873","23"
"1097384156954873","31"
"1097384156954873","30"
"1097384156954873","51"
"1097766853572462","3"
"1097766853572462","5"
"1097766853572462","6"
"1097766853572462","24"
"1097766853572462","48"
"1097766853572462","51"
"1098427843550197","2"
"1098427843550197","6"
"1098427843550197","19"
"1098427843550197","30"
"1098427843550197","59"
"1098427843550197","51"
"1098460633521702","5"
"1098460633521702","3"
"1098460633521702","22"
"1098460633521702","32"
"1098460633521702","51"
"1098460633521702","6"
"1098592373491390","2"
"1098592373491390","7"
"1098592373491390","25"
"1098592373491390","21"
"1098592373491390","40"
"1098592373491390","47"
"1098592373491390","49"
"1098841886897114","3"
"1098841886897114","5"
"1098841886897114","6"
"1098841886897114","36"
"1098841886897114","25"
"1098841886897114","51"
"1098863483473772","3"
"1098863483473772","5"
"1098863483473772","6"
"1098863483473772","22"
"1098863483473772","32"
"1098863483473772","51"
"1099158370112734","2"
"1099158370112734","27"
"1099158370112734","18"
"1099158370112734","22"
"1099158370112734","63"
"1099158370112734","33"
"1099158370112734","32"
"1099158370112734","29"
"1099158370112734","42"
"1099158370112734","51"
"1099475870099888","57"
"1099475870099888","3"
"1099475870099888","9"
"1099475870099888","51"
"1099475870099888","6"
"1099475870099888","31"
"109997832499093","5"
"109997832499093","3"
"109997832499093","36"
"109997832499093","25"
"109997832499093","51"
"109997832499093","6"
"1100468463302794","6"
"1100468463302794","3"
"1100468463302794","64"
"1100468463302794","28"
"1100468463302794","51"
"1100468463302794","4"
"1100619163285516","2"
"1100619163285516","6"
"1100619163285516","18"
"1100619163285516","47"
"1100619163285516","49"
"1100619163285516","30"
"1100787656610744","5"
"1100787656610744","3"
"1100787656610744","6"
"1100787656610744","8"
"1100787656610744","16"
"1100787656610744","40"
"1100787656610744","51"
"1089913294356222","6"
"1101037576601321","2"
"1101037576601321","65"
"1101037576601321","16"
"1101037576601321","40"
"1101037576601321","50"
"1101037576601321","4"
"1101037576601321","6"
"1101458813220052","2"
"1101458813220052","25"
"1101458813220052","27"
"1101458813220052","29"
"1101458813220052","31"
"1101458813220052","32"
"1101458813220052","51"
"1101684886524896","3"
"1101684886524896","14"
"1101684886524896","39"
"1101684886524896","51"
"1101788709896269","3"
"1101788709896269","7"
"1101788709896269","22"
"1101788709896269","32"
"1101788709896269","49"
"1102109363162680","2"
"1102109363162680","27"
"1102109363162680","46"
"1102109363162680","64"
"1102109363162680","49"
"1102176689809505","3"
"1102176689809505","5"
"1102176689809505","8"
"1102176689809505","40"
"1102176689809505","49"
"1102193376474247","2"
"1102193376474247","7"
"1102193376474247","29"
"1102193376474247","51"
"1102211686489824","2"
"1102211686489824","28"
"1102211686489824","46"
"1102211686489824","49"
"1102537903095645","5"
"1102537903095645","3"
"1102537903095645","24"
"1102537903095645","51"
"1102537903095645","48"
"1102903556393216","3"
"1102903556393216","5"
"1102903556393216","24"
"1102903556393216","36"
"1102903556393216","51"
"1103167646365893","16"
"1103167646365893","2"
"1103167646365893","5"
"1103167646365893","6"
"1103167646365893","40"
"1103167646365893","49"
"1106321436061636","2"
"1106321436061636","58"
"1106321436061636","25"
"1106321436061636","51"
"1067239263366490","2"
"1067239263366490","5"
"1067239263366490","6"
"1067239263366490","24"
"1067239263366490","48"
"1067239263366490","50"
"1078798658819359","2"
"1078798658819359","4"
"1078798658819359","6"
"1078798658819359","22"
"1078798658819359","32"
"1078798658819359","51"
"1079383128742649","2"
"1079383128742649","4"
"1079383128742649","6"
"1079383128742649","25"
"1079383128742649","57"
"1079383128742649","38"
"1079383128742649","53"
"1079383128742649","51"
"1080552112019651","3"
"1080552112019651","4"
"1080552112019651","7"
"1080552112019651","21"
"1080552112019651","40"
"1080552112019651","50"
"1087448574605395","66"
"1089661637760780","7"
"1089661637760780","4"
"1089661637760780","1"
"1089661637760780","29"
"1089661637760780","67"
"1089661637760780","59"
"1089661637760780","51"
"1106421629408767","2"
"1106421629408767","4"
"1106421629408767","25"
"1106421629408767","46"
"1106421629408767","51"
"1106421629408767","6"
"1078223712271273","2"
"1078223712271273","4"
"1078223712271273","6"
"1078223712271273","25"
"1078223712271273","30"
"1078223712271273","49"
"1080333731980508","2"
"1080333731980508","4"
"1080333731980508","6"
"1080333731980508","25"
"1080333731980508","57"
"1080333731980508","38"
"1080333731980508","51"
"1090598927622014","2"
"1090598927622014","4"
"1090598927622014","6"
"1090598927622014","25"
"1090598927622014","22"
"1090598927622014","32"
"1090598927622014","51"
"1091436274216326","66"
"1093972090619846","2"
"1093972090619846","4"
"1093972090619846","6"
"1093972090619846","26"
"1093972090619846","47"
"1093972090619846","51"
"1100843256650558","2"
"1100843256650558","4"
"1100843256650558","6"
"1100843256650558","26"
"1100843256650558","38"
"1100843256650558","51"
"110118669152479","6"
"110118669152479","4"
"110118669152479","2"
"110118669152479","28"
"110118669152479","43"
"110118669152479","51"
"1102365346515084","2"
"1102365346515084","4"
"1102365346515084","6"
"1102365346515084","28"
"1102365346515084","35"
"1102365346515084","51"
"1102371799834793","3"
"1102371799834793","4"
"1102371799834793","6"
"1102371799834793","14"
"1102371799834793","43"
"1102371799834793","39"
"1102371799834793","49"
"1089913294356222","49"
"1089913294356222","64"
"1089913294356222","25"
"1089913294356222","4"
"1089913294356222","2"
"1088390744586594","2"
"1088390744586594","5"
"1088390744586594","6"
"1088390744586594","16"
"1088390744586594","40"
"1088390744586594","51"
"1088684761177525","17"
"1088684761177525","6"
"1088684761177525","4"
"1088684761177525","51"
"1088684761177525","44"
"1088684761177525","3"
"1090462874326536","7"
"1090462874326536","4"
"1090462874326536","2"
"1090462874326536","49"
"1090462874326536","32"
"1090462874326536","22"
"1103708406357042","5"
"1103708406357042","3"
"1103708406357042","6"
"1103708406357042","25"
"1103708406357042","12"
"1103708406357042","8"
"1103708406357042","49"
"110475745978177","2"
"110475745978177","5"
"110475745978177","6"
"110475745978177","48"
"110475745978177","51"
"110475745978177","24"
"1105058529514480","3"
"1105058529514480","6"
"1105058529514480","25"
"1105058529514480","28"
"1105058529514480","33"
"1105058529514480","51"
"1105391642876451","3"
"1105391642876451","26"
"1105391642876451","6"
"1105391642876451","4"
"1105391642876451","44"
"1105391642876451","51"
"1106005999413138","2"
"1106005999413138","4"
"1106005999413138","6"
"1106005999413138","25"
"1106005999413138","37"
"1106005999413138","51"
"1106131676070262","3"
"1106131676070262","5"
"1106131676070262","16"
"1106131676070262","40"
"1106131676070262","51"
"1106131676070262","6"
"1106218442789731","2"
"1106218442789731","4"
"1106218442789731","30"
"1106218442789731","59"
"1106218442789731","27"
"1106218442789731","25"
"1106218442789731","6"
"1106218442789731","51"
"1107435755941039","3"
"1107435755941039","4"
"1107435755941039","6"
"1107435755941039","18"
"1107435755941039","28"
"1107435755941039","59"
"1107435755941039","51"
"1107863209230144","3"
"1107863209230144","6"
"1107863209230144","25"
"1107863209230144","51"
"1107863209230144","48"
"1107863209230144","30"
"1108082982585672","4"
"1108082982585672","6"
"1108082982585672","22"
"1108082982585672","32"
"1108082982585672","49"
"1108082982585672","3"
"1108107469219517","5"
"1108107469219517","3"
"1108107469219517","6"
"1108107469219517","25"
"1108107469219517","22"
"1108107469219517","32"
"1108107469219517","42"
"1108107469219517","51"
"1108461325905611","2"
"1108461325905611","49"
"1108461325905611","31"
"1108461325905611","38"
"1108461325905611","29"
"1108461325905611","6"
"1108461325905611","4"
"110880272596111","29"
"110880272596111","4"
"110880272596111","2"
"110880272596111","6"
"110880272596111","40"
"110880272596111","51"
"1108880102485352","25"
"1108880102485352","6"
"1108880102485352","4"
"1108880102485352","2"
"1108880102485352","22"
"1108880102485352","32"
"1108880102485352","28"
"1108880102485352","46"
"1108880102485352","51"
"110939082450793","6"
"110939082450793","2"
"110939082450793","4"
"110939082450793","25"
"110939082450793","37"
"110939082450793","51"
"1109515729074801","2"
"1109515729074801","4"
"1109515729074801","6"
"1109515729074801","31"
"1109515729074801","51"
"1109515729074801","26"
"1109515729074801","25"
"110994239063363","5"
"110994239063363","3"
"110994239063363","6"
"110994239063363","22"
"110994239063363","32"
"110994239063363","51"
"111032195733713","3"
"111032195733713","4"
"111032195733713","6"
"111032195733713","8"
"111029749300969","3"
"111029749300969","5"
"111029749300969","6"
"111029749300969","22"
"111032195733713","40"
"111032195733713","51"
"111029749300969","32"
"111029749300969","51"
"1110417275640958","2"
"1110417275640958","4"
"1110417275640958","6"
"1110591749056754","3"
"1110591749056754","6"
"1110591749056754","4"
"1110591749056754","25"
"1110591749056754","44"
"1110591749056754","49"
"1110417275640958","26"
"1110417275640958","27"
"1110417275640958","29"
"1110417275640958","31"
"1110417275640958","35"
"1110417275640958","46"
"1110417275640958","50"
"1111548398871548","3"
"1111548398871548","4"
"1111548398871548","6"
"1110667115679892","2"
"1110667115679892","28"
"1111548398871548","16"
"1111548398871548","40"
"1111548398871548","51"
"1110667115679892","30"
"1110667115679892","6"
"1111682095586813","2"
"1110667115679892","4"
"1110667115679892","51"
"1111841738846870","3"
"1111841738846870","5"
"1111841738846870","6"
"1111841738846870","16"
"1111841738846870","50"
"1111841738846870","40"
"1111682095586813","4"
"1111682095586813","6"
"1112578255530129","2"
"1112578255530129","4"
"1112578255530129","6"
"1112578255530129","28"
"1112578255530129","46"
"1112578255530129","51"
"111191022375338","2"
"1112603335435474","2"
"111191022375338","4"
"111191022375338","6"
"111191022375338","25"
"1112603335435474","4"
"1112603335435474","6"
"1112603335435474","28"
"111191022375338","26"
"111191022375338","28"
"111191022375338","31"
"111191022375338","41"
"1112603335435474","46"
"1112603335435474","51"
"111191022375338","33"
"111191022375338","51"
"1113091988706547","2"
"1113091988706547","4"
"1113091988706547","6"
"1113164578710592","3"
"1113091988706547","26"
"1113164578710592","5"
"1113164578710592","6"
"1113091988706547","31"
"1113164578710592","24"
"1113091988706547","51"
"1113164578710592","48"
"1113164578710592","51"
"1113323862028005","2"
"1113323862028005","4"
"1113323862028005","6"
"1113323862028005","28"
"1113323862028005","33"
"1113323862028005","49"
"111379055862565","2"
"111379055862565","4"
"111379055862565","6"
"111379055862565","22"
"1114101965353076","3"
"111379055862565","32"
"1114101965353076","5"
"1114101965353076","6"
"111379055862565","51"
"1114101965353076","8"
"1114101965353076","40"
"1114101965353076","51"
"1114531565240036","2"
"1114519458600959","2"
"1114531565240036","4"
"1114531565240036","6"
"1114519458600959","28"
"1114531565240036","28"
"1114519458600959","4"
"1114519458600959","6"
"1114519458600959","46"
"1114531565240036","46"
"1114531565240036","51"
"1114536331906226","2"
"1114519458600959","51"
"1114536331906226","4"
"111483159303398","3"
"1114536331906226","6"
"111483159303398","4"
"111483159303398","6"
"1114536331906226","9"
"111483159303398","9"
"1114536331906226","59"
"1114536331906226","51"
"111483159303398","68"
"111483159303398","49"
"1115159378494884","2"
"1114927961867593","2"
"1114927961867593","4"
"1115159378494884","4"
"1115159378494884","6"
"1115159378494884","26"
"1115159378494884","29"
"1115159378494884","18"
"1115159378494884","7"
"1114927961867593","7"
"1114927961867593","15"
"1114927961867593","44"
"1114927961867593","51"
"1115159378494884","32"
"1115159378494884","40"
"1115159378494884","51"
"1115159378494884","35"
"111522385981839","3"
"111522385981839","4"
"111522385981839","6"
"1115228931827932","2"
"1115228931827932","5"
"1115228931827932","6"
"1115228931827932","27"
"1115228931827932","31"
"1115228931827932","51"
"1116379458478885","2"
"1116379458478885","4"
"1116379458478885","6"
"1116379458478885","29"
"1116379458478885","24"
"1115455631807458","4"
"1115455631807458","3"
"1116379458478885","48"
"1115455631807458","6"
"1116379458478885","40"
"1116379458478885","51"
"1115455631807458","25"
"1115455631807458","38"
"1115455631807458","51"
"1117373578278343","3"
"1117373578278343","5"
"1117373578278343","6"
"1117373578278343","24"
"1117373578278343","48"
"1117373578278343","51"
"111750369011610","6"
"111750369011610","4"
"111750369011610","2"
"111750369011610","28"
"111750369011610","33"
"111739462317052","66"
"111750369011610","51"
"1117610881668623","3"
"1118607434871774","3"
"1118607434871774","4"
"1117610881668623","5"
"1118607434871774","7"
"1117610881668623","6"
"1117610881668623","8"
"1117610881668623","40"
"1118607434871774","16"
"1117610881668623","50"
"1118607434871774","40"
"1118607434871774","51"
"1118770028163551","3"
"1118770028163551","5"
"1118770028163551","6"
"1119089901504814","66"
"1118770028163551","22"
"1118770028163551","32"
"1118770028163551","51"
"1119107088150182","66"
"1119133548139450","3"
"1119133548139450","4"
"1119737591415879","2"
"1119133548139450","6"
"1119737591415879","5"
"1119737591415879","6"
"1119133548139450","14"
"1119737591415879","16"
"1119133548139450","37"
"1119737591415879","10"
"1119133548139450","51"
"1119737591415879","50"
"1119737591415879","40"
"112007885620972","2"
"112007885620972","5"
"112007885620972","6"
"1120029234697760","2"
"112007885620972","26"
"1120029234697760","4"
"1120029234697760","6"
"1120029234697760","27"
"1120029234697760","40"
"1120029234697760","51"
"112007885620972","46"
"112007885620972","51"
"1121919407822913","2"
"1122024781148431","3"
"1122024781148431","5"
"1122024781148431","6"
"1121919407822913","5"
"1122024781148431","24"
"1121919407822913","6"
"1122024781148431","48"
"1121919407822913","24"
"1121919407822913","48"
"1122024781148431","51"
"1121919407822913","51"
"1122398591119666","2"
"1122398591119666","4"
"1122398591119666","6"
"1122398591119666","25"
"1122398591119666","58"
"1123290861069336","66"
"1122398591119666","51"
"1124067781004753","1"
"1124067781004753","4"
"1124067781004753","9"
"1124067781004753","6"
"1124672400893302","3"
"1124672400893302","5"
"1124672400893302","6"
"1124672400893302","10"
"1124672400893302","24"
"1124672400893302","48"
"1124672400893302","49"
"1124067781004753","60"
"1124067781004753","51"
"1125076477581510","3"
"1125076477581510","5"
"1125076477581510","6"
"1125076477581510","8"
"1125076477581510","40"
"1125076477581510","51"
"1126230794069008","3"
"1126230794069008","5"
"1126230794069008","6"
"1126230794069008","16"
"1126230794069008","40"
"1126230794069008","51"
"1124783317539050","2"
"1124783317539050","5"
"1124783317539050","6"
"1124783317539050","26"
"1124783317539050","40"
"1124783317539050","51"
"1127010400665452","2"
"1127010400665452","4"
"1127010400665452","6"
"1127010400665452","27"
"1127010400665452","30"
"1127010400665452","58"
"1127010400665452","51"
"1127602677308275","66"
"1127312717294697","2"
"1127707507312006","3"
"1127707507312006","5"
"1127707507312006","6"
"1127312717294697","5"
"1127312717294697","6"
"1127707507312006","22"
"1127312717294697","24"
"1127312717294697","48"
"1127707507312006","32"
"1127707507312006","51"
"1127312717294697","49"
"112887405539540","4"
"112887405539540","2"
"1128951550499676","3"
"1128951550499676","4"
"1128951550499676","7"
"1128951550499676","8"
"1128951550499676","40"
"1128951550499676","50"
"112887405539540","6"
"112887405539540","16"
"1129301850492615","2"
"112887405539540","40"
"1129301850492615","5"
"112887405539540","51"
"1129301850492615","6"
"1129301850492615","24"
"1129301850492615","48"
"1129301850492615","49"
"1129782480420672","2"
"1129782480420672","4"
"1129782480420672","6"
"1129489053734956","2"
"1129782480420672","28"
"1129489053734956","4"
"1129782480420672","33"
"1129782480420672","51"
"1129489053734956","6"
"1129489053734956","25"
"1129489053734956","52"
"1129489053734956","53"
"1129489053734956","51"
"1129793433776453","2"
"1129793433776453","5"
"1129793433776453","6"
"1129793433776453","16"
"1129927013699472","2"
"1129793433776453","40"
"1129927013699472","4"
"1129927013699472","6"
"1129793433776453","50"
"1129927013699472","22"
"1129927013699472","42"
"1129927013699472","51"
"112993518841186","2"
"112993518841186","4"
"112993518841186","6"
"112993518841186","28"
"112993518841186","33"
"112993518841186","51"
"1129977837016110","2"
"113001615707339","2"
"113001615707339","6"
"1129977837016110","5"
"1129977837016110","6"
"113001615707339","28"
"113001615707339","33"
"1129977837016110","22"
"1129977837016110","32"
"1129977837016110","51"
"113001615707339","51"
"1131327236892797","2"
"1130216983674602","3"
"1130216983674602","4"
"1130216983674602","6"
"1131327236892797","28"
"1131327236892797","6"
"1131327236892797","4"
"1131327236892797","57"
"1130216983674602","57"
"1130216983674602","14"
"1130216983674602","38"
"1130216983674602","49"
"1131327236892797","46"
"1131327236892797","64"
"1131327236892797","51"
"1131970213512632","3"
"1131970213512632","4"
"1131970213512632","6"
"1131970213512632","25"
"1131970213512632","57"
"1131694720248311","4"
"1131694720248311","2"
"1131694720248311","6"
"1131694720248311","16"
"1131694720248311","40"
"1131694720248311","51"
"1132110483497836","3"
"1132110483497836","4"
"1132110483497836","6"
"1132110483497836","14"
"1132110483497836","46"
"1132110483497836","49"
"1131970213512632","38"
"1131970213512632","51"
"113267952414691","2"
"113267952414691","4"
"113267952414691","6"
"113267952414691","28"
"113267952414691","64"
"113267952414691","49"
"1132745240099100","3"
"1123679484373332","3"
"1123679484373332","5"
"1123679484373332","6"
"1132745240099100","4"
"1123679484373332","9"
"1132745240099100","6"
"1132745240099100","8"
"1123679484373332","46"
"1123679484373332","33"
"1123679484373332","51"
"1132745240099100","25"
"1124196887670800","1"
"1124196887670800","4"
"1132745240099100","35"
"1132745240099100","51"
"1124196887670800","6"
"1124196887670800","13"
"1133128360083266","3"
"1133128360083266","5"
"1133128360083266","6"
"1133128360083266","24"
"1133128360083266","48"
"1133128360083266","51"
"1133250150120963","3"
"1124196887670800","35"
"1124196887670800","44"
"1124196887670800","43"
"1133250150120963","6"
"1124196887670800","50"
"1133250150120963","4"
"1133250150120963","8"
"1133250150120963","40"
"1133250150120963","49"
"1133715976648705","1"
"1133715976648705","5"
"1133715976648705","7"
"1133715976648705","10"
"1133715976648705","40"
"1133715976648705","49"
"1135071049852780","2"
"1135071049852780","4"
"1135071049852780","6"
"1135071049852780","28"
"1135071049852780","51"
"1135447899876273","2"
"1135447899876273","4"
"1135447899876273","6"
"1135447899876273","28"
"1135447899876273","35"
"1135447899876273","50"
"1133978726622031","66"
"1135928446476366","3"
"1136082839758769","3"
"1136082839758769","5"
"1136082839758769","6"
"1136082839758769","26"
"1136082839758769","37"
"1135928446476366","6"
"1136082839758769","51"
"1135928446476366","22"
"1135928446476366","32"
"1135928446476366","51"
"113621508794502","3"
"113621508794502","4"
"113621508794502","6"
"113621508794502","16"
"113621508794502","40"
"113621508794502","51"
"113647885450851","2"
"1136609063095962","3"
"1136609063095962","4"
"1136609063095962","6"
"1136609063095962","22"
"1136609063095962","32"
"1137314749652712","2"
"1137314749652712","4"
"1137314749652712","6"
"1137314749652712","27"
"1137314749652712","30"
"1137314749652712","31"
"1137314749652712","49"
"1137532672930950","2"
"1137532672930950","4"
"1137532672930950","7"
"1137532672930950","19"
"1137532672930950","42"
"1137532672930950","49"
"1137751199584107","2"
"1137751199584107","5"
"1137751199584107","6"
"1137751199584107","26"
"1137751199584107","40"
"1137751199584107","51"
"1136609063095962","51"
"1138802866154792","2"
"1138802866154792","4"
"1138802866154792","6"
"1138802866154792","16"
"1138802866154792","40"
"1138802866154792","49"
"113902508962640","2"
"113902508962640","4"
"113902508962640","6"
"113902508962640","22"
"113902508962640","27"
"113902508962640","32"
"113902508962640","51"
"1139087022784113","3"
"1139087022784113","5"
"1139087022784113","6"
"1139087022784113","24"
"1139087022784113","48"
"1139087022784113","51"
"1139148999444478","2"
"1139148999444478","4"
"1139148999444478","6"
"1139148999444478","17"
"1139148999444478","28"
"1139148999444478","16"
"1139148999444478","35"
"1139148999444478","49"
"1138285352859703","3"
"1138285352859703","51"
"1138285352859703","38"
"1138285352859703","57"
"1138285352859703","14"
"1138285352859703","6"
"1138285352859703","4"
"1140938279265528","3"
"1140938279265528","5"
"1140938279265528","6"
"1140938279265528","8"
"1140938279265528","16"
"1140938279265528","40"
"1140938279265528","51"
"1141508329199663","3"
"1141508329199663","4"
"1141508329199663","6"
"1141508329199663","8"
"1141508329199663","16"
"1141508329199663","40"
"1141508329199663","51"
"114166392064910","2"
"114166392064910","4"
"114166392064910","6"
"114166392064910","27"
"114166392064910","64"
"114166392064910","46"
"114166392064910","51"
"1142297719115964","3"
"1142297719115964","5"
"1142297719115964","6"
"1142297719115964","8"
"1142297719115964","40"
"1142297719115964","51"
"1142621345753048","3"
"1142621345753048","5"
"1142621345753048","6"
"1142621345753048","24"
"1142621345753048","48"
"1142621345753048","51"
"1143694142387173","2"
"1143694142387173","29"
"1143694142387173","26"
"1143694142387173","38"
"1143694142387173","6"
"1143694142387173","4"
"1143694142387173","51"
"114379818763251","3"
"114379818763251","7"
"114379818763251","4"
"114379818763251","25"
"114379818763251","18"
"114379818763251","28"
"114379818763251","35"
"114379818763251","51"
"1145002448915354","4"
"1145002448915354","2"
"1145002448915354","26"
"1145002448915354","7"
"1145002448915354","64"
"1145002448915354","46"
"1145002448915354","51"
"1145059828861275","3"
"1145059828861275","4"
"1145059828861275","6"
"1145059828861275","25"
"1145059828861275","16"
"1145059828861275","40"
"1145059828861275","49"
"1145124658847113","2"
"1145124658847113","4"
"1145124658847113","16"
"1145124658847113","40"
"1145124658847113","49"
"1146166765462000","5"
"1146166765462000","26"
"1146166765462000","6"
"1146166765462000","2"
"1146166765462000","46"
"1146166765462000","43"
"1146166765462000","51"
"1147165318664099","2"
"1147165318664099","4"
"1147165318664099","6"
"1147165318664099","25"
"1147165318664099","27"
"1147165318664099","30"
"1147165318664099","59"
"1147165318664099","51"
"1147438205338781","3"
"1147438205338781","4"
"1147438205338781","6"
"1147438205338781","50"
"1147438205338781","28"
"1147438205338781","33"
"1147785371906054","5"
"1147785371906054","3"
"1147785371906054","6"
"1147785371906054","8"
"1147785371906054","40"
"1147785371906054","51"
"1148957601855162","2"
"1148957601855162","4"
"1148957601855162","6"
"1148957601855162","28"
"1148957601855162","26"
"1148957601855162","22"
"1148957601855162","32"
"1148957601855162","40"
"1148957601855162","51"
"1149384268459477","3"
"1149384268459477","5"
"1149384268459477","6"
"1149384268459477","8"
"1149384268459477","40"
"1149384268459477","63"
"1149384268459477","51"
"1149490918463158","2"
"1149490918463158","4"
"1149490918463158","6"
"1149490918463158","26"
"1149490918463158","25"
"1149490918463158","59"
"1149490918463158","30"
"1149490918463158","49"
"1149767331749058","5"
"1149767331749058","2"
"1149767331749058","6"
"1149767331749058","16"
"1149767331749058","40"
"1149767331749058","51"
"114998648951494","3"
"114998648951494","4"
"114998648951494","6"
"114998648951494","25"
"114998648951494","35"
"114998648951494","69"
"114998648951494","51"
"115018855369653","3"
"115018855369653","5"
"115018855369653","6"
"115018855369653","24"
"115018855369653","50"
"115018855369653","48"
"115065638646296","2"
"115065638646296","4"
"115065638646296","6"
"115065638646296","27"
"115065638646296","31"
"115065638646296","51"
"1152410558118336","2"
"1152410558118336","4"
"1152410558118336","6"
"1152410558118336","25"
"1152410558118336","22"
"1152410558118336","32"
"1152410558118336","49"
"1153001378078242","66"
"115349308669874","3"
"115349308669874","5"
"115349308669874","6"
"115349308669874","32"
"115349308669874","22"
"115349308669874","51"
"115350792009613","3"
"115350792009613","5"
"115350792009613","6"
"115350792009613","22"
"115350792009613","32"
"115350792009613","51"
"1153684711339632","66"
"1154330007926036","2"
"1154330007926036","5"
"1154330007926036","25"
"1154330007926036","40"
"1154330007926036","51"
"1154330007926036","6"
"1154421881269739","2"
"1154421881269739","4"
"1154421881269739","6"
"1154421881269739","27"
"1154421881269739","46"
"1154421881269739","31"
"1154421881269739","51"
"115511725301568","3"
"115511725301568","4"
"115511725301568","6"
"115511725301568","14"
"115511725301568","39"
"115511725301568","49"
"1155188937868964","3"
"1155188937868964","57"
"1155188937868964","25"
"1155188937868964","6"
"1155188937868964","5"
"1155188937868964","18"
"1155188937868964","51"
"1155188937868964","36"
"1155270407824687","3"
"1155270407824687","4"
"1155270407824687","6"
"1155270407824687","16"
"1155270407824687","40"
"1155270407824687","51"
"1155407107866185","50"
"1155407107866185","40"
"1155407107866185","32"
"1155407107866185","4"
"1155407107866185","2"
"1155407107866185","6"
"1155407107866185","22"
"1156631091031069","2"
"1156631091031069","4"
"1156631091031069","6"
"1156631091031069","16"
"1156631091031069","40"
"1156631091031069","51"
"1157402527662406","66"
"1157924920924231","66"
"1158365200897995","2"
"1158365200897995","7"
"1158365200897995","5"
"1158365200897995","22"
"1158365200897995","32"
"1158365200897995","51"
"1158454114199456","59"
"1158454114199456","44"
"1158454114199456","25"
"1158454114199456","6"
"1158454114199456","4"
"1158454114199456","2"
"115872501913501","3"
"115872501913501","5"
"115872501913501","6"
"115872501913501","8"
"115872501913501","40"
"115872501913501","51"
"1159271737452629","2"
"1159271737452629","25"
"1159271737452629","9"
"1159271737452629","4"
"1159271737452629","6"
"1159271737452629","26"
"1159271737452629","31"
"1159271737452629","51"
"1159389767422487","2"
"1159389767422487","5"
"1159389767422487","6"
"1159389767422487","24"
"1159389767422487","48"
"1159389767422487","51"
"1159480057435912","4"
"1159480057435912","2"
"1159480057435912","6"
"1159480057435912","27"
"1159480057435912","46"
"1159480057435912","51"
"116014188539229","3"
"116014188539229","4"
"116014188539229","6"
"116014188539229","25"
"116014188539229","46"
"116014188539229","27"
"116014188539229","28"
"116014188539229","49"
"1160307230683564","66"
"1160802694014197","1"
"1160802694014197","4"
"1160802694014197","6"
"1160802694014197","28"
"1160802694014197","46"
"1160802694014197","51"
"116167625250092","66"
"1163113730392643","2"
"1163113730392643","5"
"1163113730392643","6"
"1163113730392643","16"
"1163113730392643","22"
"1163113730392643","32"
"1163113730392643","40"
"1163113730392643","51"
"116471765209738","2"
"116471765209738","5"
"116471765209738","6"
"116471765209738","22"
"116471765209738","32"
"116471765209738","51"
"116483712020824","2"
"116483712020824","4"
"116483712020824","6"
"116483712020824","16"
"116483712020824","29"
"116483712020824","40"
"116483712020824","49"
"116502542068147","1"
"116502542068147","4"
"116502542068147","6"
"1165137100203212","2"
"1165137100203212","4"
"1165137100203212","6"
"116502542068147","14"
"116502542068147","27"
"116502542068147","22"
"116502542068147","25"
"116502542068147","35"
"1165137100203212","40"
"116502542068147","46"
"116502542068147","49"
"1165137100203212","26"
"1165137100203212","49"
"1165259516840473","66"
"116605275160011","2"
"116605275160011","4"
"116605275160011","6"
"116605275160011","18"
"116605275160011","47"
"116605275160011","49"
"1166080350171946","3"
"1166080350171946","4"
"1166080350171946","6"
"1166080350171946","17"
"1166080350171946","60"
"1166080350171946","51"
"116638131813302","2"
"116638131813302","4"
"116638131813302","29"
"116638131813302","26"
"116638131813302","31"
"116638131813302","51"
"1166838013349302","2"
"1166838013349302","4"
"1166838013349302","6"
"1166838013349302","26"
"1166838013349302","38"
"1166838013349302","40"
"1166838013349302","49"
"1166892630057543","3"
"1166892630057543","4"
"1166892630057543","22"
"1166892630057543","32"
"1166892630057543","49"
"1167023516669250","1"
"1167023516669250","4"
"1167023516669250","9"
"1167023516669250","68"
"1167023516669250","51"
"116708738482899","3"
"116708738482899","4"
"116708738482899","6"
"116708738482899","22"
"116708738482899","32"
"116708738482899","51"
"1167253860022365","66"
"116802698713696","2"
"116802698713696","4"
"116802698713696","6"
"116802698713696","9"
"116802698713696","58"
"116802698713696","51"
"117000445382634","2"
"117000445382634","4"
"117000445382634","6"
"117000445382634","28"
"117000445382634","49"
"117000445382634","46"
"1170354663011514","2"
"1170354663011514","4"
"1170354663011514","6"
"1170354663011514","27"
"1170354663011514","28"
"1170354663011514","58"
"1170354663011514","49"
"1170354663011514","33"
"1170434406301748","2"
"1170434406301748","4"
"1170434406301748","6"
"1170434406301748","29"
"1170434406301748","10"
"1170434406301748","38"
"1170434406301748","26"
"1170434406301748","49"
"1170991752982620","3"
"1170991752982620","5"
"1170991752982620","6"
"1170991752982620","8"
"1170991752982620","40"
"1170991752982620","50"
"1172405976126112","2"
"1172405976126112","5"
